_id                                | _creationTime      | attemptId                              | byteFingerprint            | contentType       | createdAt     | effectiveConnectionType | errorMessage                                       | errorName             | exifStatus   | extension | fileNamePattern | httpStatus | lastModifiedAgeMs | online | phase              | platform       | projectId                          | size     | stage              | userAgent                                                                                                                                           | userId                            
"m57ast7xx0gqp7qmgejbycsp5x8cdaq3" | 1786646684504.0676 | "5ff1e887-7920-48fd-8e41-f543a22d82ac" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786646684504 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" | 200 | 440391430   | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5779b7areex758pv7gzhavhjd8cckm5" | 1786646684481.884  | "5ff1e887-7920-48fd-8e41-f543a22d82ac" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786646684481 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" | 200 | 440391430   | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5746jz76jtr3hj2mzytkqaj998cdck6" | 1786646683838.8733 | "5ff1e887-7920-48fd-8e41-f543a22d82ac" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786646683838 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m570wre27zgxcpgrg45pae6pen8cc4q0" | 1786646681473.9707 | "5ff1e887-7920-48fd-8e41-f543a22d82ac" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786646681474 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" |     | 440391430   | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.112 Mobile/15E148 Safari/604.1" | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57czjp7r61jxkvc623rv9p8518cdv5g" | 1786643208903.2488 | "a3da85e1-74d6-4180-aa11-b99e46d0be10" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786643208903 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 75946858    | true | "completed"        | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m575b6sme6h4wcw5nnzzd5nt4s8cdpka" | 1786643208886.9324 | "a3da85e1-74d6-4180-aa11-b99e46d0be10" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786643208886 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 75946858    | true | "storage-uploaded" | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m574qxbrgwn6z0bd2hghjy36d98cd883" | 1786643208865.969  | "a3da85e1-74d6-4180-aa11-b99e46d0be10" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786643208866 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 75946858    | true | "selected"         | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57d6ktkwc6351smakq9pr4nv98cc0gy" | 1786643207620.8174 | "a3da85e1-74d6-4180-aa11-b99e46d0be10" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786643207620 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5721bqy1qgm64sbrfkhg92t7h8cdf0w" | 1786643150973.4155 | "1e62ee30-d2ec-459b-ae6c-5c7180283471" | "125e921f6f4b11138fed2d7f" | "image/jpeg"      | 1786643150973 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 577083357   | true | "completed"        | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 8408595  | "backend-complete" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57fv9sx29bkxbp2zdgd6rwv7s8ccswt" | 1786643150929.0789 | "1e62ee30-d2ec-459b-ae6c-5c7180283471" | "125e921f6f4b11138fed2d7f" | "image/jpeg"      | 1786643150929 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 577083357   | true | "storage-uploaded" | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 8408595  | "storage-upload"   | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57f2zn8kv5jyqdt1gmna5fq4d8cd13e" | 1786643150166.244  | "1e62ee30-d2ec-459b-ae6c-5c7180283471" | "125e921f6f4b11138fed2d7f" | "image/jpeg"      | 1786643150166 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 8408595  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57cfwpqvf6j5w8ts6se0rhgad8cdapm" | 1786643147508.8281 | "1e62ee30-d2ec-459b-ae6c-5c7180283471" | "125e921f6f4b11138fed2d7f" | "image/jpeg"      | 1786643147508 | "4g" |                                                    |                       | "found"      | "jpg"  | "other"        |     | 577083357   | true | "selected"         | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 8408595  | "selection"        | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m573edvbftzw326hsdexs70aqd8cd6h7" | 1786641893142.499  | "dc5908cd-9263-4ec0-bc9b-ce14cf7f8d30" | "125e921f6f4b11138fed2d7f" | "image/jpeg"      | 1786641893142 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 8408595  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57375w1a8bq59a3gdr5czrrp18cd8r5" | 1786641013648.8567 | "3eda536f-180f-4632-b0ef-0b384ca6d3a6" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786641013648 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 575157923   | true | "completed"        | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3023798  | "backend-complete" | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5711m01sr07h6f4jxy0677kk98cct0m" | 1786641013629.412  | "3eda536f-180f-4632-b0ef-0b384ca6d3a6" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786641013629 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 575157923   | true | "storage-uploaded" | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3023798  | "storage-upload"   | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m573868csg6mnzp3n8t51n25098cd2rc" | 1786641013083.3203 | "3eda536f-180f-4632-b0ef-0b384ca6d3a6" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786641013083 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3023798  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5715230gvs5dnyhxj405aa2e18cchmy" | 1786641010878.4    | "3eda536f-180f-4632-b0ef-0b384ca6d3a6" | "c3bd5ba9b02f108d50c6f148" | "image/jpeg"      | 1786641010878 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 575157923   | true | "selected"         | "Win32"        | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 3023798  | "selection"        | "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57c52gmt7abg6cc8wpm5bm20x8ccn0h" | 1786640465562.7903 | "452797d7-cc3d-40e5-9dc8-fb9a98086e02" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786640465562 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 73205307    | true | "completed"        | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57aaynmcm4h2wpt0d7txnnj0h8ccbzh" | 1786640465440.25   | "452797d7-cc3d-40e5-9dc8-fb9a98086e02" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786640465440 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 73205307    | true | "storage-uploaded" | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5768c6t7s5nvfm463h33xbjb98cd7re" | 1786640464837.6433 | "452797d7-cc3d-40e5-9dc8-fb9a98086e02" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786640464837 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m576cwygezphxvbwwn4has4v5d8cc1qr" | 1786640462866.8618 | "452797d7-cc3d-40e5-9dc8-fb9a98086e02" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786640462866 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 73205307    | true | "selected"         | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57f299vc0px5jre691trcxcn18ccdpx" | 1786639219720.1128 | "2f7c9a4f-00a6-48c5-b3ba-36be4fe7f9e1" | "fe2cf482380112a4268be658" | "image/jpeg"      | 1786639219720 | "3g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 318391705   | true | "completed"        | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 7972647  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57fy19ag9ttpm9sbxa3twbkg18cdcst" | 1786639219598.2522 | "2f7c9a4f-00a6-48c5-b3ba-36be4fe7f9e1" | "fe2cf482380112a4268be658" | "image/jpeg"      | 1786639219598 | "3g" |                                                    |                       | "found"      | "jpg"  | "other"        | 200 | 318391705   | true | "storage-uploaded" | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 7972647  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57e6khdmqest6sttv9jatwdfn8cc6p7" | 1786639217566.8284 | "2f7c9a4f-00a6-48c5-b3ba-36be4fe7f9e1" | "fe2cf482380112a4268be658" | "image/jpeg"      | 1786639217566 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 7972647  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5786g4d5vfgy8eyk9h4mc6xk98ccqbz" | 1786639214190.7666 | "2f7c9a4f-00a6-48c5-b3ba-36be4fe7f9e1" | "fe2cf482380112a4268be658" | "image/jpeg"      | 1786639214190 | "3g" |                                                    |                       | "found"      | "jpg"  | "other"        |     | 318391705   | true | "selected"         | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 7972647  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m572zy51973ee8c703nb4vfyeh8cdsh6" | 1786637523168.38   | "78d045dd-fc15-422c-95b2-79f4409e87e3" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786637523168 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 70253460    | true | "completed"        | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-complete" | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57brztnd36qnykfghj4f1egth8cc1b5" | 1786637523116.1978 | "78d045dd-fc15-422c-95b2-79f4409e87e3" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786637523116 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        | 200 | 70253460    | true | "storage-uploaded" | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "storage-upload"   | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57ag5c2bxxfbcx8fydbryzen18ccmv2" | 1786637523042.2751 | "78d045dd-fc15-422c-95b2-79f4409e87e3" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786637523042 | "4g" |                                                    |                       | "missing"    | "jpg"  | "other"        |     | 70253460    | true | "selected"         | "Linux armv81" | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "selection"        | "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36"                                   | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57bm0s6gra1ksvekc6tewn8sd8cc96m" | 1786637515507.3523 | "78d045dd-fc15-422c-95b2-79f4409e87e3" | "f1ce9a4cdd881200144a6364" | "image/jpeg"      | 1786637515507 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2964547  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57cnvkdpeea9w39ym6xjyezs58c6vsw" | 1786326484217.638  | "b07c0f38-d884-4bbc-9b46-e3b6445edfb7" | "cfda2aa9d8c8ea37ecbe212e" | "image/jpeg"      | 1786326484217 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 9095511178  | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4062684  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57escdt305vppr3mp8ebr8m198c7bq5" | 1786326484201.1816 | "b07c0f38-d884-4bbc-9b46-e3b6445edfb7" | "cfda2aa9d8c8ea37ecbe212e" | "image/jpeg"      | 1786326484201 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 9095511178  | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4062684  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57840e48k6gmbnesbpvn6r2md8c7wah" | 1786326483645.6353 | "b07c0f38-d884-4bbc-9b46-e3b6445edfb7" | "cfda2aa9d8c8ea37ecbe212e" | "image/jpeg"      | 1786326483645 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4062684  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m571t9m94pnr6tysr7644rmm998c6x00" | 1786326481335.2344 | "b07c0f38-d884-4bbc-9b46-e3b6445edfb7" | "cfda2aa9d8c8ea37ecbe212e" | "image/jpeg"      | 1786326481335 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" |     | 9095511178  | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 4062684  | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m574gcaf6na50j7an5zkp430658c7p9n" | 1786326452437.1172 | "273e8354-16ef-444e-aaea-0b27038886cd" | "0e9603eb7d9c0b803e0486d2" | "video/quicktime" | 1786326452437 |      | "The selected file is not a supported photo type." | "UnsupportedFileType" | "unreadable" | "mov"  | "img-prefixed" |     | 6084672255  | true | "failed"           | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 17775364 | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m570kf07kn14d95dm1nk9bwg3d8c7qca" | 1786326452414.1143 | "273e8354-16ef-444e-aaea-0b27038886cd" | "0e9603eb7d9c0b803e0486d2" | "video/quicktime" | 1786326452414 |      |                                                    |                       | "unreadable" | "mov"  | "img-prefixed" |     | 6084672255  | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 17775364 | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m5734zs47yrkm30afg9z89bxhh8c7j59" | 1786326415310.7559 | "51d8731c-9cdc-4358-9a56-411318f5467d" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786326415310 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" | 200 | 120122304   | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57acfzknkt0q92ghka54m24sh8c72sq" | 1786326415281.4744 | "51d8731c-9cdc-4358-9a56-411318f5467d" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786326415281 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" | 200 | 120122304   | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m575493n2fbxq7ttv3y0wn8fj58c70q9" | 1786326414704.8516 | "51d8731c-9cdc-4358-9a56-411318f5467d" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786326414704 |      |                                                    |                       | "missing"    |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57bn1r3rwyms28g6wwk9hk8fh8c6z9c" | 1786326412459.987  | "51d8731c-9cdc-4358-9a56-411318f5467d" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786326412460 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" |     | 120122304   | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57e0y5vezjvjqhjvrsnwzyze58c7y10" | 1786326402269.708  | "3686e3f2-758f-4392-87e0-27cde391dc62" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786326402269 |      | "Load failed"                                      | "TypeError"           | "missing"    | "png"  | "img-prefixed" |     | 120111444   | true | "failed"           | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m573k9e1v7vqwgd42grzr61ny58c6mzv" | 1786326401611.1206 | "3686e3f2-758f-4392-87e0-27cde391dc62" | "3963d45345bbb6743d1fa5de" | "image/png"       | 1786326401611 |      |                                                    |                       | "missing"    | "png"  | "img-prefixed" |     | 120111444   | true | "selected"         | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 2951189  | "selection"        | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57a31cs8z0ksx0txq0r59wq1s8c73td" | 1786326076943.754  | "2d056740-ab45-4418-b984-4f43620bcb0e" | "91c018a6483a3402f3d8c85e" | "image/jpeg"      | 1786326076943 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 2455394059  | true | "completed"        | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1867601  | "backend-complete" | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m574den8j8pw2yx4wqf30zvsx98c67hk" | 1786326076921.7527 | "2d056740-ab45-4418-b984-4f43620bcb0e" | "91c018a6483a3402f3d8c85e" | "image/jpeg"      | 1786326076921 |      |                                                    |                       | "found"      | "jpeg" | "img-prefixed" | 200 | 2455394059  | true | "storage-uploaded" | "iPhone"       | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1867601  | "storage-upload"   | "Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/151.0.7922.57 Mobile/15E148 Safari/604.1"  | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
"m57bg534nn7yp86hqhrem2ngmx8c70c9" | 1786326076330.5527 | "2d056740-ab45-4418-b984-4f43620bcb0e" | "91c018a6483a3402f3d8c85e" | "image/jpeg"      | 1786326076330 |      |                                                    |                       | "found"      |        |                |     |             |      | "storage-uploaded" |                | "kh74wps1s6akgbh4z09tcvk8ph8bxs9v" | 1867601  | "backend-received" |                                                                                                                                                     | "kx71xsh84gdr8y6f0zyhw2ax0d8bxf40"
